173 72002 620
174 72622 649
175 73271 636
176 73907 669
177 74576 649
178 75225 659
179 75884 636
180 76520 663
181 77183 651
182 77834 649
183 78483 651
184 79134 645
185 79779 625
186 80404 195
187 80599 622
188 81221 611
189 81832 615
190 82447 618
191 83065 626
192 83691 634
193 84325 626
194 84951 649
195 85600 182
196 85782 591
197 86373 647
198 87020 189
199 87209 632
200 87841 614
201 88455 628
202 89083 649
203 89732 626
204 90358 628
205 90986 625
206 91611 211
207 91822 625
208 92447 656
209 93103 167
210 93270 634
211 93904 649
212 94553 657
213 95210 657
214 95867 168
215 96035 615
216 96650 206
217 96856 180
218 97036 186
219 97222 180
220 97402 608
221 98010 619
222 98629 626
223 99255 634
224 99889 627
225 100516 630
226 101146 181
227 101327 591
228 101918 649
229 102567 168
230 102735 618
231 103353 183
232 103536 629
233 104165 615
234 104780 649
235 105429 211
236 105640 622
237 106262 179
238 106441 632
239 107073 649
240 107722 206
241 107928 180
242 108108 161
243 108269 180
244 108449 609
245 109058 619
246 109677 627
247 110304 636
248 110940 628
249 111568 625
250 112193 181
251 112374 593
252 112967 647
253 113614 204
254 113818 631
255 114449 613
256 115062 649
257 115711 273
258 115984 623
259 116607 168
260 116775 632
261 117407 208
262 117615 697
263 118312 161
264 118473 634
265 119107 648
266 119755 183
267 119938 201
268 120139 183
269 120322 195
270 120517 183
271 120700 177
272 120877 183
273 121060 180
274 121240 195
275 121435 189
276 121624 610
277 122234 180
278 122414 590
279 123004 210
280 123214 626
281 123840 626
282 124466 612
283 125078 620
284 125698 627
285 126325 634
286 126959 627
287 127586 623
288 128209 178
289 128387 630
290 129017 615
291 129632 648
292 130280 648
293 130928 210
294 131138 620
295 131758 620
296 132378 188
297 132566 182
298 132748 162
299 132910 636
300 133546 648
301 134194 189
302 134383 161
303 134544 180
304 134724 205
305 134929 610
306 135539 623
307 136162 627
308 136789 636
309 137425 627
310 138052 624
311 138676 174
312 138850 590
313 139440 648
314 140088 194
315 140282 630
316 140912 611
317 141523 648
318 142171 220
319 142391 619
320 143010 201
321 143211 628
322 143839 168
323 144007 636
324 144643 648
325 145291 166
326 145457 618
327 146075 187
328 146262 173
329 146435 155
330 146590 205
331 146795 610
332 147405 621
333 148026 627
334 148653 638
335 149291 628
336 149919 625
337 150544 648
338 151192 180
339 151372 590
340 151962 682
341 152644 220
342 152864 200
343 153064 629
344 153693 615
345 154308 191
346 154499 182
347 154681 648
348 155329 178
349 155507 671
350 156178 208
351 156386 663
352 157049 228
353 157277 620
354 157897 182
355 158079 202
356 158281 636
357 158917 647
358 159564 664
359 160228 639
360 160867 656
361 161523 651
362 162174 655
363 162829 643
364 163472 658
365 164130 652
366 164782 656
367 165438 654
368 166092 630
369 166722 207
370 166929 626
371 167555 623
372 168178 612
373 168790 621
374 169411 622
375 170033 637
376 170670 627
377 171297 656
378 171953 168
379 172121 590
380 172711 185
381 172896 616
382 173512 648
383 174160 183
384 174343 637
385 174980 188
386 175168 630
387 175798 614
388 176412 651
389 177063 648
390 177711 210
391 177921 617
392 178538 168
393 178706 636
394 179342 648
395 179990 229
396 180219 155
397 180374 219
398 180593 155
399 180748 608
400 181356 620
401 181976 627
402 182603 640
403 183243 629
404 183872 631
405 184503 180
406 184683 592
407 185275 648
408 185923 186
409 186109 194
410 186303 629
411 186932 613
412 187545 648
413 188193 247
414 188440 170
415 188610 173
416 188783 198
417 188981 616
418 189597 168
419 189765 635
420 190400 648
421 191048 215
422 191263 222
423 191485 606
424 192091 174
425 192265 591
426 192856 155
427 193011 182
428 193193 162
429 193355 192
430 193547 630
431 194177 629
432 194806 628
433 195434 205
434 195639 610
435 196249 622
436 196871 627
437 197498 637
438 198135 627
439 198762 656
440 199418 649
441 200067 182
442 200249 630
443 200879 613
444 201492 649
445 202141 239
446 202380 679
447 203059 603
448 203662 191
449 203853 628
450 204481 232
451 204713 666
452 205379 210
453 205589 622
454 206211 168
455 206379 637
456 207016 177
457 207193 649
458 207842 179
459 208021 653
460 208674 650
461 209324 682
462 210006 662
463 210668 639
464 211307 641
465 211948 641
466 212589 653
467 213242 652
468 213894 681
469 214575 617
470 215192 207
471 215399 623
472 216022 627
473 216649 609
474 217258 621
475 217879 627
476 218506 637
477 219143 625
478 219768 681
479 220449 181
480 220630 592
481 221222 649
482 221871 182
483 222053 631
484 222684 612
485 223296 649
486 223945 231
487 224176 230
488 224406 625
489 225031 187
490 225218 633
491 225851 649
492 226500 645
493 227145 204
494 227349 207
495 227556 219
496 227775 213
497 227988 207
498 228195 608
499 228803 622
500 229425 622
501 230047 634
502 230681 631
503 231312 643
504 231955 187
505 232142 591
506 232733 649
507 233382 639
508 234021 197
509 234218 629
510 234847 611
511 235458 649
512 236107 197
513 236304 180
514 236484 258
515 236742 633
516 237375 202
517 237577 650
518 238227 649
519 238876 193
520 239069 592
521 239661 220
522 239881 651
523 240532 649
524 241181 176
525 241357 634
526 241991 611
527 242602 649
528 243251 190
529 243441 629
530 244070 227
531 244297 614
532 244911 181
533 245092 616
534 245708 649
535 246357 185
536 246542 191
537 246733 179
538 246912 224
539 247136 627
540 247763 686
541 248449 631
542 249080 647
543 249727 661
544 250388 647
545 251035 630
546 251665 649
547 252314 653
548 252967 638
549 253605 651
550 254256 648
551 254904 4324
552 259228 5468
553 264696 3024
554 267720 2756
555 270476 3749
556 274225 2131
557 276356 4015
558 280371 13146
559 293517 2522
560 296039 1926
561 297965 3630
562 301595 3873
563 305468 3883
564 309351 1904
565 311255 5446
566 316701 6884
567 323585 2516
568 326101 4590
569 330691 6984
570 337675 1511
571 339186 2492
572 341678 2681
573 344359 822
574 345181 5369
575 350550 277
576 350827 846
577 351673 3585
578 355258 5934
579 361192 1246
580 362438 1393
581 363831 3695
582 367526 4591
583 372117 2395
584 374512 2211
585 376723 3785
586 380508 4069
587 384577 937
588 385514 2946
589 388460 1148
590 389608 1792
591 391400 2011
592 393411 3135
593 396546 7152
594 403698 8621
595 412319 3975
596 416294 4006
597 420300 4636
598 424936 3912
599 428848 4639
600 433487 1166
601 434653 4225
602 438878 2717
603 441595 1725
604 443320 1087
605 444407 4049
606 448456 3885
607 452341 2899
608 455240 1299
609 456539 3175
610 459714 7700
611 467414 19083
612 486497 2206
613 488703 3794
614 492497 1656
615 494153 4262
616 498415 5130
617 503545 8863
618 512408 3153
619 515561 13386
620 528947 3754
621 532701 194
622 532895 6384
623 539279 8720
624 547999 5777
625 553776 2176
626 555952 4984
627 560936 1223
628 562159 3873
629 566032 6374
630 572406 1674
631 574080 3449
632 577529 2815
633 580344 6302
634 586646 5405
635 592051 1816
636 593867 6764
637 600631 3683
638 604314 10444
639 614758 6990
640 621748 4572
641 626320 3534
642 629854 6462
643 636316 9648
644 645964 1602
645 647566 2787
646 650353 2410
647 652763 4569
648 657332 8723
649 666055 1595
650 667650 4825
651 672475 473
652 672948 3164
653 676112 2112
654 678224 10195
655 688419 1128
656 689547 1344
657 690891 5183
658 696074 2534
659 698608 6656
660 705264 7827
661 713091 1419
662 714510 1773
663 716283 2247
664 718530 3415
665 721945 1959
666 723904 2103
667 726007 6050
668 732057 2077
669 734134 1458
670 735592 1108
671 736700 3179
672 739879 6316
673 746195 1985
674 748180 2393
675 750573 2610
676 753183 2614
677 755797 3604
678 759401 1414
679 760815 8497
680 769312 3911
681 773223 1481
682 774704 10447
683 785151 4101
684 789252 7204
685 796456 10037
686 806493 3361
687 809854 6497
688 816351 4374
689 820725 4663
690 825388 2995
691 828383 1322
692 829705 3075
693 832780 1958
694 834738 1671
695 836409 1717
696 838126 3355
697 841481 2066
698 843547 2131
699 845678 985
700 846663 1895
701 848558 3959
702 852517 2200
703 854717 5400
704 860117 1746
705 861863 1898
706 863761 2546
707 866307 2196
708 868503 2381
709 870884 2188
710 873072 1795
711 874867 2385
712 877252 6020
713 883272 4956
714 888228 1630
715 889858 13677
716 903535 5374
717 908909 978
718 909887 14507
719 924394 1856
720 926250 1607
721 927857 1097
722 928954 1519
723 930473 1766
724 932239 6080
725 938319 2990
726 941309 3080
727 944389 2388
728 946777 1956
729 948733 2852
730 951585 5405
731 956990 15394
732 972384 7241
733 979625 3357
734 982982 3236
735 986218 2542
736 988760 2962
737 991722 1344
738 993066 2299
739 995365 5275
740 1000640 1613
741 1002253 1298
742 1003551 1706
743 1005257 1992
744 1007249 2066
745 1009315 2605
746 1011920 2030
747 1013950 1497
748 1015447 1491
749 1016938 1396
750 1018334 2492
751 1020826 1618
752 1022444 215
753 1022659 2815
754 1025474 942
755 1026416 1119
756 1027535 15572
757 1043107 6427
758 1049534 13958
759 1063492 731
760 1064223 2764
761 1066987 2046
762 1069033 2603
763 1071636 2779
764 1074415 1772
765 1076187 20058
766 1096245 9033
767 1105278 3566
768 1108844 3548
769 1112392 3389
770 1115781 2097
771 1117878 3356
772 1121234 424
773 1121658 2541
774 1124199 2903
775 1127102 13924
776 1141026 1801
777 1142827 4102
778 1146929 2754
779 1149683 2963
780 1152646 923
781 1153569 682
782 1154251 20144
783 1174395 3840
784 1178235 224
785 1178459 28630
786 1207089 4208
787 1211297 7395
788 1218692 9325
789 1228017 30306
790 1258323 19677
791 1278000 944
792 1278944 610
793 1279554 2318
794 1281872 1608
795 1283480 4959
796 1288439 3309
797 1291748 4042
798 1295790 2494
799 1298284 4585
800 1302869 1138
801 1304007 1997
802 1306004 663
803 1306667 415
804 1307082 9913
805 1316995 2294
806 1319289 847
807 1320136 30446
808 1350582 3536
809 1354118 925
810 1355043 2579
811 1357622 3117
812 1360739 324
813 1361063 7208
814 1368271 19025
815 1387296 5696
816 1392992 1296
817 1394288 2173
818 1396461 2341
819 1398802 2602
820 1401404 2544
821 1403948 1238
822 1405186 8993
823 1414179 3641
824 1417820 2139
825 1419959 2352
826 1422311 22089
827 1444400 846
828 1445246 389
829 1445635 1145
830 1446780 3838
831 1450618 1129
832 1451747 3532
833 1455279 3244
834 1458523 1571
835 1460094 1340
836 1461434 2010
837 1463444 2151
838 1465595 1277
839 1466872 1307
840 1468179 3889
841 1472068 546
842 1472614 6464
843 1479078 2568
844 1481646 3666
845 1485312 814
846 1486126 1265
847 1487391 2411
848 1489802 683
849 1490485 782
850 1491267 5011
851 1496278 1302
852 1497580 5524
853 1503104 1247
854 1504351 1963
855 1506314 2671
856 1508985 2427
857 1511412 1223
858 1512635 1146
859 1513781 6827
860 1520608 3176
861 1523784 2603
862 1526387 5251
863 1531638 1924
864 1533562 2579
865 1536141 4784
866 1540925 4737
867 1545662 4496
868 1550158 3097
869 1553255 7704
870 1560959 5822
871 1566781 3538
872 1570319 3353
873 1573672 2375
874 1576047 3504
875 1579551 2184
876 1581735 2049
877 1583784 9198
878 1592982 5419
879 1598401 7535
880 1605936 5451
881 1611387 4869
882 1616256 8277
883 1624533 11962
884 1636495 6342
885 1642837 1443
886 1644280 1868
887 1646148 986
888 1647134 5310
889 1652444 2963
890 1655407 681
891 1656088 4201
892 1660289 826
893 1661115 3159
894 1664274 744
895 1665018 931
896 1665949 4239
897 1670188 3681
898 1673869 1286
899 1675155 1818
900 1676973 1159
901 1678132 1647
902 1679779 889
903 1680668 2509
904 1683177 4395
905 1687572 4693
906 1692265 1121
907 1693386 2253
908 1695639 967
909 1696606 1983
910 1698589 904
911 1699493 1204
912 1700697 1494
913 1702191 565
914 1702756 3976
915 1706732 1459
916 1708191 4822
917 1713013 2493
918 1715506 2077
919 1717583 2499
920 1720082 2250
921 1722332 3495
922 1725827 1683
923 1727510 1133
924 1728643 2617
925 1731260 2036
926 1733296 1906
927 1735202 4301
928 1739503 14607
929 1754110 2133
930 1756243 6596
931 1762839 13739
932 1776578 9070
933 1785648 3714
934 1789362 4615
935 1793977 3648
936 1797625 5680
937 1803305 1699
938 1805004 9104
939 1814108 3995
940 1818103 1900
941 1820003 9772
942 1829775 6495
943 1836270 2461
944 1838731 4537
945 1843268 7559
946 1850827 2094
947 1852921 3713
948 1856634 4321
949 1860955 1094
950 1862049 2222
951 1864271 1595
952 1865866 3083
953 1868949 1184
954 1870133 589
955 1870722 1575
956 1872297 1646
957 1873943 1572
958 1875515 8826
959 1884341 7789
960 1892130 4441
961 1896571 2932
962 1899503 615
963 1900118 7697
964 1907815 4055
965 1911870 12562
966 1924432 4936
967 1929368 2535
968 1931903 3911
969 1935814 16215
970 1952029 6321
971 1958350 2632
972 1960982 311
973 1961293 2361
974 1963654 3868
975 1967522 2830
976 1970352 13573
977 1983925 7944
978 1991869 1921
979 1993790 2792
980 1996582 1943
981 1998525 1861
982 2000386 3483
983 2003869 2228
984 2006097 3070
985 2009167 2003
986 2011170 1841
987 2013011 2203
988 2015214 2949
989 2018163 2869
990 2021032 1942
991 2022974 2227
992 2025201 2202
993 2027403 1840
994 2029243 2002
995 2031245 2616
996 2033861 3333
997 2037194 2180
998 2039374 1923
999 2041297 1786
1000 2043083 2099
1001 2045182 4515
1002 2049697 3911
1003 2053608 3813
1004 2057421 3020
1005 2060441 2465
1006 2062906 2580
1007 2065486 2345
1008 2067831 2386
1009 2070217 4515
1010 2074732 327
1011 2075059 5878
1012 2080937 3911
1013 2084848 3813
1014 2088661 9967
1015 2098628 2821
1016 2101449 973
1017 2102422 4437
1018 2106859 7185
1019 2114044 312
1020 2114356 3212
1021 2117568 2685
1022 2120253 2392
1023 2122645 2611
1024 2125256 3582
1025 2128838 4367
1026 2133205 2624
1027 2135829 5005
1028 2140834 2763
1029 2143597 8241
1030 2151838 2766
1031 2154604 6301
1032 2160905 2460
1033 2163365 1233
1034 2164598 17854
1035 2182452 9887
1036 2192339 2974
1037 2195313 3257
1038 2198570 5901
1039 2204471 3496
1040 2207967 1955
1041 2209922 3093
1042 2213015 4508
1043 2217523 4389
1044 2221912 3733
1045 2225645 3005
1046 2228650 24589
1047 2253239 11346
1048 2264585 16338
1049 2280923 30741
1050 2311664 3799
1051 2315463 8503
1052 2323966 4222
1053 2328188 3223
1054 2331411 12855
1055 2344266 4572
1056 2348838 2369
1057 2351207 2425
1058 2353632 657
1059 2354289 1374
1060 2355663 10080
1061 2365743 21759
1062 2387502 869
1063 2388371 3511
1064 2391882 3832
1065 2395714 1420
1066 2397134 1065
1067 2398199 5757
1068 2403956 1210
1069 2405166 908
1070 2406074 10818
1071 2416892 1353
1072 2418245 17723
1073 2435968 9471
1074 2445439 2841
1075 2448280 3968
1076 2452248 1353
1077 2453601 4596
1078 2458197 5953
1079 2464150 1057
1080 2465207 875
1081 2466082 2299
1082 2468381 8163
1083 2476544 3252
1084 2479796 1839
1085 2481635 527
1086 2482162 1545
1087 2483707 2273
1088 2485980 3805
1089 2489785 5931
1090 2495716 1327
1091 2497043 3165
1092 2500208 1237
1093 2501445 1311
1094 2502756 1101
1095 2503857 5533
1096 2509390 927
1097 2510317 4361
1098 2514678 340
1099 2515018 8872
1100 2523890 3587
1101 2527477 1603
1102 2529080 1335
1103 2530415 6392
1104 2536807 4069
1105 2540876 1247
1106 2542123 2940
1107 2545063 2653
1108 2547716 1776
1109 2549492 4107
1110 2553599 12813
1111 2566412 1471
1112 2567883 4026
1113 2571909 3576
1114 2575485 1361
1115 2576846 1084
1116 2577930 3955
1117 2581885 6869
1118 2588754 12935
1119 2601689 1580
1120 2603269 1514
1121 2604783 1449
1122 2606232 2427
1123 2608659 2154
1124 2610813 1743
1125 2612556 1760
1126 2614316 1151
1127 2615467 1632
1128 2617099 801
1129 2617900 7017
1130 2624917 8124
1131 2633041 1473
1132 2634514 1079
1133 2635593 4663
1134 2640256 2418
1135 2642674 1161
1136 2643835 6430
1137 2650265 1766
1138 2652031 7547
1139 2659578 2161
1140 2661739 6384
1141 2668123 3987
1142 2672110 1387
1143 2673497 8327
1144 2681824 6888
1145 2688712 9523
1146 2698235 3636
1147 2701871 2219
1148 2704090 3385
1149 2707475 4722
1150 2712197 1675
1151 2713872 6715
1152 2720587 8221
1153 2728808 3717
1154 2732525 5022
1155 2737547 3502
1156 2741049 1890
1157 2742939 993
1158 2743932 1412
1159 2745344 1171
1160 2746515 2100
1161 2748615 1300
1162 2749915 1739
1163 2751654 1809
1164 2753463 2183
1165 2755646 1805
1166 2757451 7668
1167 2765119 18356
1168 2783475 3880
1169 2787355 4412
1170 2791767 3347
1171 2795114 3550
1172 2798664 10514
1173 2809178 4066
1174 2813244 1220
1175 2814464 895
1176 2815359 1507
1177 2816866 968
1178 2817834 1976
1179 2819810 4465
1180 2824275 1633
1181 2825908 6245
1182 2832153 7701
1183 2839854 1996
1184 2841850 4006
1185 2845856 2676
1186 2848532 4774
1187 2853306 8851
1188 2862157 4980
1189 2867137 7978
1190 2875115 4788
1191 2879903 10042
1192 2889945 2215
1193 2892160 1620
1194 2893780 2104
1195 2895884 1879
1196 2897763 2440
1197 2900203 2898
1198 2903101 2586
1199 2905687 13305
1200 2918992 2493
1201 2921485 2264
1202 2923749 2518
1203 2926267 3090
1204 2929357 1591
1205 2930948 10164
1206 2941112 9656
1207 2950768 4724
1208 2955492 7004
1209 2962496 3664
1210 2966160 3431
1211 2969591 2851
1212 2972442 5882
1213 2978324 3088
1214 2981412 5863
1215 2987275 4777
1216 2992052 13739
1217 3005791 3835
1218 3009626 2974
1219 3012600 1628
1220 3014228 8113
1221 3022341 5696
1222 3028037 12507
1223 3040544 3820
1224 3044364 2209
1225 3046573 5472
1226 3052045 5854
1227 3057899 7932
1228 3065831 10147
1229 3075978 3607
1230 3079585 3393
1231 3082978 2189
1232 3085167 389
1233 3085556 3788
1234 3089344 2035
1235 3091379 1488
1236 3092867 7383
1237 3100250 1025
1238 3101275 949
1239 3102224 1682
1240 3103906 3283
1241 3107189 1830
1242 3109019 4066
1243 3113085 2175
1244 3115260 4032
1245 3119292 1402
1246 3120694 4925
1247 3125619 2607
1248 3128226 1758
1249 3129984 1981
1250 3131965 1490
1251 3133455 3762
1252 3137217 2430
1253 3139647 2055
1254 3141702 2525
1255 3144227 3451
1256 3147678 2477
1257 3150155 2532
1258 3152687 20281
1259 3172968 8412
1260 3181380 4385
1261 3185765 4489
1262 3190254 4158
1263 3194412 1548
1264 3195960 4500
1265 3200460 1378
1266 3201838 1196
1267 3203034 1494
1268 3204528 7442
1269 3211970 2194
1270 3214164 18041
1271 3232205 8894
1272 3241099 5691
1273 3246790 4039
1274 3250829 3576
1275 3254405 2068
1276 3256473 16388
1277 3272861 4475
1278 3277336 1168
1279 3278504 1942
1280 3280446 1368
1281 3281814 8191
1282 3290005 5187
1283 3295192 6859
1284 3302051 1944
1285 3303995 8220
1286 3312215 7577
1287 3319792 8521
1288 3328313 4993
1289 3333306 6760
1290 3340066 15107
1291 3355173 7557
1292 3362730 5097
1293 3367827 1385
1294 3369212 1586
1295 3370798 2168
1296 3372966 1362
1297 3374328 833
1298 3375161 6387
1299 3381548 2148
1300 3383696 8313
1301 3392009 4239
1302 3396248 1892
1303 3398140 5253
1304 3403393 5485
1305 3408878 9132
1306 3418010 4708
1307 3422718 9541
1308 3432259 3788
1309 3436047 1089
1310 3437136 1441
1311 3438577 1374
1312 3439951 9095
1313 3449046 312
1314 3449358 1744
1315 3451102 784
1316 3451886 1471
1317 3453357 12569
1318 3465926 8049
1319 3473975 4094
1320 3478069 5016
1321 3483085 4479
1322 3487564 8956
1323 3496520 2233
1324 3498753 5380
1325 3504133 2941
1326 3507074 3126
1327 3510200 1697
1328 3511897 8107
1329 3520004 3705
1330 3523709 14187
1331 3537896 3298
1332 3541194 3892
1333 3545086 4328
1334 3549414 11608
1335 3561022 945
1336 3561967 8019
1337 3569986 6281
1338 3576267 797
1339 3577064 5697
1340 3582761 15715
1341 3598476 931
1342 3599407 6080
1343 3605487 692
1344 3606179 5276
1345 3611455 8077
1346 3619532 1456
1347 3620988 4378
1348 3625366 716
1349 3626082 8928
1350 3635010 1375
1351 3636385 5318
1352 3641703 1312
1353 3643015 14604
1354 3657619 1104
1355 3658723 1325
1356 3660048 5243
1357 3665291 2510
1358 3667801 3097
1359 3670898 6882
1360 3677780 6214
1361 3683994 9212
1362 3693206 11705
1363 3704911 2081
1364 3706992 6510
1365 3713502 5825
1366 3719327 10038
1367 3729365 7716
1368 3737081 197
1369 3737278 233
1370 3737511 258
1371 3737769 185
1372 3737954 219
1373 3738173 197
1374 3738370 242
1375 3738612 5986
1376 3744598 1231
1377 3745829 4943
1378 3750772 9990
1379 3760762 5512
1380 3766274 3045
1381 3769319 1998
1382 3771317 1962
1383 3773279 2325
1384 3775604 1828
1385 3777432 1422
1386 3778854 1502
1387 3780356 1567
1388 3781923 1641
1389 3783564 3463
1390 3787027 2553
1391 3789580 15281
1392 3804861 3309
1393 3808170 7976
1394 3816146 3682
1395 3819828 3432
1396 3823260 6158
1397 3829418 2558
1398 3831976 3692
1399 3835668 2763
1400 3838431 9369
1401 3847800 1386
1402 3849186 183
1403 3849369 1934
1404 3851303 4979
1405 3856282 1404
1406 3857686 1700
1407 3859386 1838
1408 3861224 2878
1409 3864102 8171
1410 3872273 7522
1411 3879795 3493
1412 3883288 9753
1413 3893041 1647
1414 3894688 954
1415 3895642 1657
1416 3897299 4135
1417 3901434 3764
1418 3905198 1027
1419 3906225 15095
1420 3921320 4135
1421 3925455 6512
1422 3931967 3489
1423 3935456 3500
1424 3938956 1218
1425 3940174 4795
1426 3944969 764
1427 3945733 501
1428 3946234 7793
1429 3954027 2861
1430 3956888 3631
1431 3960519 2737
1432 3963256 1215
1433 3964471 995
1434 3965466 2147
1435 3967613 242
1436 3967855 197
1437 3968052 252
1438 3968304 11865
1439 3980169 5359
1440 3985528 5902
1441 3991430 1768
1442 3993198 1052
1443 3994250 22673
1444 4016923 1509
1445 4018432 6623
1446 4025055 6416
1447 4031471 9580
1448 4041051 1632
1449 4042683 3778
1450 4046461 2102
1451 4048563 1036
1452 4049599 1092
1453 4050691 6696
1454 4057387 2167
1455 4059554 1938
1456 4061492 6696
1457 4068188 6213
1458 4074401 3634
1459 4078035 637
1460 4078672 1843
1461 4080515 3087
1462 4083602 1264
1463 4084866 2307
1464 4087173 1119
1465 4088292 3486
1466 4091778 4118
1467 4095896 4334
1468 4100230 6294
1469 4106524 3761
1470 4110285 718
1471 4111003 4283
1472 4115286 4087
1473 4119373 543
1474 4119916 1005
1475 4120921 1590
1476 4122511 3661
1477 4126172 3595
1478 4129767 4810
1479 4134577 2704
1480 4137281 2085
1481 4139366 3137
1482 4142503 808
1483 4143311 7188
1484 4150499 953
1485 4151452 3154
1486 4154606 2391
1487 4156997 2680
1488 4159677 3412
1489 4163089 2556
1490 4165645 4077
1491 4169722 2048
1492 4171770 1868
1493 4173638 4442
1494 4178080 1429
1495 4179509 4431
1496 4183940 3888
1497 4187828 5687
1498 4193515 6671
1499 4200186 4537
1500 4204723 1807
1501 4206530 1276
1502 4207806 2855
1503 4210661 6450
1504 4217111 2545
1505 4219656 3454
1506 4223110 2719
1507 4225829 2283
1508 4228112 10506
1509 4238618 770
1510 4239388 9122
1511 4248510 6820
1512 4255330 2211
1513 4257541 2527
1514 4260068 2397
1515 4262465 2376
1516 4264841 1353
1517 4266194 1142
1518 4267336 2952
1519 4270288 10178
1520 4280466 1283
1521 4281749 3975
1522 4285724 1131
1523 4286855 463
1524 4287318 10802
1525 4298120 1842
1526 4299962 3370
1527 4303332 3349
1528 4306681 3589
1529 4310270 9699
1530 4319969 2191
1531 4322160 1118
1532 4323278 787
1533 4324065 1061
1534 4325126 1839
1535 4326965 8528
1536 4335493 3462
1537 4338955 6352
1538 4345307 4821
1539 4350128 5617
1540 4355745 1713
1541 4357458 5367
1542 4362825 1698
1543 4364523 1717
1544 4366240 6809
1545 4373049 2791
1546 4375840 1503
1547 4377343 2073
1548 4379416 2587
1549 4382003 2584
1550 4384587 3787
1551 4388374 2682
1552 4391056 2750
1553 4393806 1922
1554 4395728 2441
1555 4398169 7167
1556 4405336 1559
1557 4406895 1150
1558 4408045 1150
1559 4409195 1142
1560 4410337 1150
1561 4411487 1150
1562 4412637 1150
1563 4413787 1150
1564 4414937 1150
1565 4416087 1150
1566 4417237 793
1567 4418030 1125
1568 4419155 8085
1569 4427240 5551
1570 4432791 1325
1571 4434116 2009
1572 4436125 4760
1573 4440885 6790
1574 4447675 8191
1575 4455866 3921
1576 4459787 5495
1577 4465282 1249
1578 4466531 8861
1579 4475392 6021
1580 4481413 2065
1581 4483478 4460
1582 4487938 1947
1583 4489885 9309
1584 4499194 2405
1585 4501599 1273
1586 4502872 2926
1587 4505798 2160
1588 4507958 3017
1589 4510975 943
1590 4511918 3773
1591 4515691 2599
1592 4518290 1517
1593 4519807 3412
1594 4523219 1659
1595 4524878 6377
1596 4531255 2471
1597 4533726 2158
1598 4535884 5077
1599 4540961 8573
1600 4549534 5195
1601 4554729 1093
1602 4555822 1305
1603 4557127 1468
1604 4558595 2471
1605 4561066 2367
1606 4563433 1825
1607 4565258 3508
1608 4568766 2425
1609 4571191 3932
1610 4575123 3760
1611 4578883 442
1612 4579325 13392
1613 4592717 9609
1614 4602326 2467
1615 4604793 2089
1616 4606882 2437
1617 4609319 2661
1618 4611980 6388
1619 4618368 8003
1620 4626371 5235
1621 4631606 5953
1622 4637559 4565
1623 4642124 2501
1624 4644625 2489
1625 4647114 7420
1626 4654534 8517
1627 4663051 5411
1628 4668462 649
1629 4669111 2800
1630 4671911 3251
1631 4675162 1140
1632 4676302 1783
1633 4678085 1926
1634 4680011 642
1635 4680653 483
1636 4681136 606
1637 4681742 2578
1638 4684320 2520
